zone_id,timestamp,water_supplied_litres,water_consumed_litres,flowrate_lps,pressure,leak
Amanaka Zone,2024-01-02 16:50:00,33423.54323176582,31376.03587388681,111.41181077255274,3.260380656942752,0
Telibandha Zone,2024-01-02 16:55:00,30867.117266798614,28128.5039387089,102.89039088932871,3.6608593326559977,0
Mowa Zone,2024-01-02 17:00:00,34135.268344696226,30666.424422386313,113.78422781565408,2.9237086395550054,0
Tatibandh Zone,2024-01-02 17:05:00,17759.89300394772,16165.111397160392,59.1996433464924,3.38564663473404,0
Devendra Nagar Zone,2024-01-02 17:10:00,28677.413051476222,26386.477510315064,95.59137683825408,2.956298079454421,0
Gudhiyari Zone,2024-01-02 17:15:00,43828.60167611639,40591.316655600094,146.09533892038797,3.597587104846319,0
Mowa Zone,2024-01-02 17:20:00,51755.07599275362,46869.33551749574,172.5169199758454,3.568931999647769,0
Gudhiyari Zone,2024-01-02 17:25:00,24921.97956100979,22118.07826068638,83.07326520336596,3.1086267529225915,0
Devendra Nagar Zone,2024-01-02 17:30:00,46919.43728126743,43258.126213063224,156.39812427089143,3.316745438655797,0
,2024-01-02 17:35:00,31276.96146868113,27263.418725755924,104.2565382289371,3.2228012189119246,0
Mowa Zone,2024-01-02 17:40:00,38123.45088930455,34818.16478268702,127.07816963101516,2.653773946099712,0
Mahadev Ghat Zone,2024-01-02 17:45:00,23108.808935766654,21224.407641559912,77.02936311922218,2.738537505610392,0
,2024-01-02 17:50:00,53776.09067043054,51769.74362968577,179.2536355681018,3.5934715924837244,0
Gudhiyari Zone,2024-01-02 17:55:00,59033.64607751133,56200.43551515434,196.7788202583711,3.003415681404764,0
Devendra Nagar Zone,2024-01-02 18:00:00,29039.28091468883,26348.606349741807,96.79760304896276,3.323964657220156,0
Shankar Nagar Zone,2024-01-02 18:05:00,16133.70362816532,15366.305218091264,53.7790120938844,3.0765325577862024,0
Telibandha Zone,2024-01-02 18:10:00,25573.803224817875,22782.799755511627,85.24601074939292,3.156491992222305,0
Pandri Zone,2024-01-02 18:15:00,34331.81746092291,29428.29740461203,114.4393915364097,3.3111018506996563,0
Amanaka Zone,2024-01-02 18:20:00,25202.732204848344,24446.096934038334,84.00910734949449,3.92870067503177,0
Devendra Nagar Zone,2024-01-02 18:25:00,51738.48532342639,45337.607658677545,172.46161774475462,2.974824497901805,0
Devendra Nagar Zone,2024-01-02 18:30:00,52477.36695547219,49419.348406821366,174.92455651824065,3.3576189747156238,0
Pandri Zone,2024-01-02 18:35:00,27943.472806965518,27328.899220336538,93.14490935655172,3.323287997616034,0
Pandri Zone,2024-01-02 18:40:00,54509.30236431757,52362.55463170374,181.69767454772523,3.145810314260785,0
Telibandha Zone,2024-01-02 18:45:00,45844.97474498557,42151.17090677339,152.81658248328523,3.1491503193988937,0
Shankar Nagar Zone,2024-01-02 18:50:00,50318.78203314961,44351.47203406372,167.72927344383203,3.973074305523944,0
Gudhiyari Zone,2024-01-02 18:55:00,59566.280189926736,54430.49873787595,198.5542672997558,3.4016540434364924,0
Mahadev Ghat Zone,2024-01-02 19:00:00,38341.544747126776,34554.542466056824,127.80514915708926,2.601253820025733,0
Tatibandh Zone,2024-01-02 19:05:00,46704.94926123504,45695.36069724394,155.6831642041168,3.606827477251909,0
Amanaka Zone,2024-01-02 19:10:00,36736.78639015005,35021.074906885435,122.4559546338335,2.8079994080601995,0
Gudhiyari Zone,2024-01-02 19:15:00,41791.184756637194,41253.442734284305,139.30394918879065,2.715912870358346,0
Tatibandh Zone,2024-01-02 19:20:00,41957.00642176717,38494.38342167987,139.85668807255723,2.6381004791237133,0
Telibandha Zone,2024-01-02 19:25:00,31796.691650824152,31045.759315034495,105.98897216941384,3.555688466485761,0
Gudhiyari Zone,2024-01-02 19:30:00,27199.331419382965,26800.56297728198,90.66443806460988,2.969361091320472,0
,2024-01-02 19:35:00,42551.616784283004,38760.93996155595,141.8387226142767,3.1736271175164203,0
Mahadev Ghat Zone,2024-01-02 19:40:00,46551.281748786314,44146.87604710597,155.17093916262104,3.381378806664103,0
Shankar Nagar Zone,2024-01-02 19:45:00,39389.553370039466,34852.0512579787,131.2985112334649,3.904400709119829,0
,2024-01-02 19:50:00,24660.053878764153,22742.66798974417,82.20017959588051,3.609112344746968,0
Telibandha Zone,2024-01-02 19:55:00,48677.29573543041,47212.24580281519,162.2576524514347,2.6389382245770507,0
Tatibandh Zone,2024-01-02 20:00:00,59831.80289361947,50876.49918271808,199.43934297873156,3.157577470046142,0
Telibandha Zone,2024-01-02 20:05:00,19112.61688492994,16888.578691178256,63.70872294976646,3.57107908506719,0
Pandri Zone,2024-01-02 20:10:00,27186.284761663766,23897.105231815684,90.62094920554588,2.821609724489747,0
Amanaka Zone,2024-01-02 20:15:00,41869.30965840239,37288.29220272405,139.56436552800795,2.823016572073829,0
Telibandha Zone,2024-01-02 20:20:00,52034.27122687954,50144.3948566947,173.44757075626512,3.7076354777434943,0
,2024-01-02 20:25:00,26401.072652684765,24820.947203195406,88.00357550894921,3.270416569816487,0
Pandri Zone,2024-01-02 20:30:00,41300.20093908417,35723.491329739496,137.6673364636139,3.881149912695036,0
Gudhiyari Zone,2024-01-02 20:35:00,16575.356166306254,14569.658376452657,55.25118722102085,3.789735753086914,0
Gudhiyari Zone,2024-01-02 20:40:00,34914.54816666355,30792.711599597973,116.38182722221184,3.141402000555006,0
Telibandha Zone,2024-01-02 20:45:00,50329.39713430684,46229.673200780286,167.76465711435614,3.250120177407374,0
Devendra Nagar Zone,2024-01-02 20:50:00,37099.30782224243,35150.9076897023,123.66435940747478,2.5842641160211586,0
Gudhiyari Zone,2024-01-02 20:55:00,26710.646909335323,23225.815521519144,89.03548969778441,3.482760571786507,0
,2024-01-02 21:00:00,48604.948779017315,45505.73233586078,162.01649593005772,3.913796961280175,0
Shankar Nagar Zone,2024-01-02 21:05:00,28941.30938951111,26512.56265568575,96.47103129837036,2.933781169443925,0
Mowa Zone,2024-01-02 21:10:00,18448.611291386198,16809.676661492675,61.49537097128732,3.613796249260632,0
Devendra Nagar Zone,2024-01-02 21:15:00,29703.414391351835,26061.757461232486,99.01138130450612,3.929222525503759,0
Pandri Zone,2024-01-02 21:20:00,55660.129954463875,52758.48465569226,185.53376651487957,2.9779134441454107,0
Tatibandh Zone,2024-01-02 21:25:00,45462.335234857674,42442.692933862585,151.5411174495256,3.788225156752232,0
Tatibandh Zone,2024-01-02 21:30:00,28317.429998639545,25408.942028955425,94.39143332879848,2.5198765502558658,0
Shankar Nagar Zone,2024-01-02 21:35:00,20289.8085067599,18691.686069585972,67.632695022533,2.844397241130953,0
Gudhiyari Zone,2024-01-02 21:40:00,28355.400690893275,26069.746144818993,94.51800230297758,3.6841482912927863,0
,2024-01-02 21:45:00,20467.292598949443,18301.321159371066,68.2243086631648,3.822493723499069,0
,2024-01-02 21:50:00,26040.8541374795,24038.222586294218,86.80284712493166,3.411629024643479,0
Mahadev Ghat Zone,2024-01-02 21:55:00,40059.52994274432,36894.797727143494,133.53176647581438,3.424450728888586,0
,2024-01-02 22:00:00,48911.75838355888,47650.70117848789,163.03919461186294,3.117797110626244,0
Pandri Zone,2024-01-02 22:05:00,38962.682988719185,34353.663338256156,129.87560996239728,3.4471283818275644,0
Devendra Nagar Zone,2024-01-02 22:10:00,46143.3141160966,43247.91434043054,153.81104705365533,2.714262947221498,0
Devendra Nagar Zone,2024-01-02 22:15:00,57814.89129265565,50997.5808720167,192.71630430885216,3.65948008195838,0
Amanaka Zone,2024-01-02 22:20:00,43279.19054765641,39623.50433563306,144.26396849218804,3.341017442408425,0
Tatibandh Zone,2024-01-02 22:25:00,52625.29664432619,44898.398944281056,175.4176554810873,3.303484899021368,0
Amanaka Zone,2024-01-02 22:30:00,38920.98285487469,34167.31055694847,129.73660951624896,2.9282631701777677,0
Amanaka Zone,2024-01-02 22:35:00,33438.26563993226,28636.63324458055,111.46088546644086,2.5200515248890936,0
Telibandha Zone,2024-01-02 22:40:00,54480.770390977734,53402.664604382546,181.6025679699258,2.6004604180379074,0
Shankar Nagar Zone,2024-01-02 22:45:00,18334.74401586902,16940.687428306635,61.11581338623006,3.472477011178144,0
,2024-01-02 22:50:00,24905.00966571389,21512.54781652141,83.01669888571297,2.9817432289539303,0
Shankar Nagar Zone,2024-01-02 22:55:00,47523.19885074621,45037.98579524313,158.4106628358207,3.1963577796088374,0
Telibandha Zone,2024-01-02 23:00:00,36779.521568088625,35610.29745723346,122.59840522696209,3.4925264325997847,0
Tatibandh Zone,2024-01-02 23:05:00,34173.19399317437,30356.13801445392,113.91064664391456,3.3715226400626643,0
,2024-01-02 23:10:00,15658.27164949541,14824.62644636355,52.19423883165136,3.637752821374586,0
Tatibandh Zone,2024-01-02 23:15:00,32583.98185483367,30689.97179233356,108.61327284944556,3.0204439896018376,0
Mowa Zone,2024-01-02 23:20:00,55010.756577300446,49035.54331524464,183.3691885910015,3.4811991055418106,0
,2024-01-02 23:25:00,47074.99542975739,41130.380824906584,156.91665143252465,3.122456823100117,0
Telibandha Zone,2024-01-02 23:30:00,55852.73312475903,48026.329488831296,186.1757770825301,3.1372762643021304,0
Telibandha Zone,2024-01-02 23:35:00,34973.66347895855,30679.226336717235,116.57887826319516,2.700475872115777,0
Gudhiyari Zone,2024-01-02 23:40:00,43654.277266994715,39544.15825272545,145.51425755664906,3.2998770989186537,0
Mowa Zone,2024-01-02 23:45:00,24842.20258490673,22578.004055988033,82.80734194968909,3.541961438340592,0
Shankar Nagar Zone,2024-01-02 23:50:00,59248.75455683103,55302.92976495353,197.4958485227701,3.19228439138291,0
Pandri Zone,2024-01-02 23:55:00,16401.7091757026,16065.915081976831,54.67236391900866,3.148519339605021,0
Amanaka Zone,2024-01-03 00:00:00,43351.7945315992,38982.22742764253,144.5059817719973,3.736490337818904,0
Mahadev Ghat Zone,2024-01-03 00:05:00,55543.24030607106,47387.90622812909,185.1441343535702,2.9879359275426216,0
Pandri Zone,2024-01-03 00:10:00,22737.439859126844,20076.047988612365,75.79146619708948,2.43783048876936,1
,2024-01-03 00:15:00,35962.15889504061,32829.75207231952,119.8738629834687,2.508577872041184,0
Amanaka Zone,2024-01-03 00:20:00,31219.207221366876,27022.39245374642,104.06402407122292,2.533638833743083,0
Mowa Zone,2024-01-03 00:25:00,15647.165073243827,13893.108903053133,52.15721691081276,2.848027270463216,0
Devendra Nagar Zone,2024-01-03 00:30:00,42878.679001633645,38462.129334322475,142.9289300054455,3.755679441745978,0
,2024-01-03 00:35:00,18119.774867449414,16600.63495672041,60.39924955816471,3.0858904113726733,0
Tatibandh Zone,2024-01-03 00:40:00,41858.33445994918,39772.19295402779,139.52778153316393,2.8433131937252485,0
Mowa Zone,2024-01-03 00:45:00,36117.835229660566,33760.3578923185,120.39278409886856,3.4496089802492698,0
,2024-01-03 00:50:00,41692.119856776066,37710.5662760193,138.97373285592022,3.57265024192555,0
Devendra Nagar Zone,2024-01-03 00:55:00,19952.847789050185,19146.37173735411,66.50949263016729,3.795462131944924,0
Tatibandh Zone,2024-01-03 01:00:00,27387.969605333707,23322.272585172857,91.29323201777902,3.4729584351532234,0
Mahadev Ghat Zone,2024-01-03 01:05:00,35482.73962801454,35036.04778029933,118.27579876004846,3.557708718355845,0
Shankar Nagar Zone,2024-01-03 01:10:00,16123.479995402573,15756.213052197154,53.74493331800858,3.5280930151690084,0
Shankar Nagar Zone,2024-01-03 01:15:00,39117.07854834532,33548.750849123695,130.39026182781774,3.941380220393237,0
Mowa Zone,2024-01-03 01:20:00,43915.99246456353,38103.77242920301,146.3866415485451,3.750687926378241,0
Gudhiyari Zone,2024-01-03 01:25:00,17993.742369488486,15876.091010113798,59.97914123162829,3.5539603087873437,0
Devendra Nagar Zone,2024-01-03 01:30:00,44657.043455950465,41384.07494764902,148.85681151983488,3.824372224778083,0
Mowa Zone,2024-01-03 01:35:00,54806.24818145345,51957.07128408187,182.68749393817816,3.700110148115302,0
Pandri Zone,2024-01-03 01:40:00,58802.21786241696,51569.014857562164,196.0073928747232,3.433945800397987,0
Shankar Nagar Zone,2024-01-03 01:45:00,34592.7140779081,32597.141588096674,115.30904692636034,3.0212606236377715,0
Amanaka Zone,2024-01-03 01:50:00,50523.42398611135,43032.77745685475,168.41141328703785,3.3278157046317784,0
Telibandha Zone,2024-01-03 01:55:00,19544.01480679925,19275.134373779383,65.14671602266417,2.902843251180464,0
Tatibandh Zone,2024-01-03 02:00:00,34788.321892855885,30122.57272094929,115.96107297618629,3.9516421979043432,0
Mahadev Ghat Zone,2024-01-03 02:05:00,15923.436662819639,14251.984345117326,53.07812220939879,2.8295601855871007,0
Shankar Nagar Zone,2024-01-03 02:10:00,51406.06381312544,49319.044705820685,171.35354604375146,2.815760409498014,0
Mahadev Ghat Zone,2024-01-03 02:15:00,36804.20977860049,32536.153087467384,122.68069926200162,2.6241052534272846,0
Mowa Zone,2024-01-03 02:20:00,50125.02120992462,44401.516681805144,167.08340403308208,3.2177441743839426,0
Devendra Nagar Zone,2024-01-03 02:25:00,35681.28257461303,32726.720718204484,118.93760858204344,2.6234084864155927,0
Mahadev Ghat Zone,2024-01-03 02:30:00,37723.379902578105,32886.29513598987,125.74459967526036,1.520604967412287,1
Devendra Nagar Zone,2024-01-03 02:35:00,59525.30089342755,53245.54906531005,198.4176696447585,3.7601621176588,0
Telibandha Zone,2024-01-03 02:40:00,44522.475988906685,39287.28591852548,148.4082532963556,3.206301034334765,0
Tatibandh Zone,2024-01-03 02:45:00,33306.21604282755,30451.670870552138,111.02072014275852,3.789692012217469,0
Mahadev Ghat Zone,2024-01-03 02:50:00,57815.01715483914,53421.16075606601,192.7167238494638,2.794628823808026,0
,2024-01-03 02:55:00,33124.912495480494,29691.739868830024,110.41637498493498,3.8044091237121664,0
Gudhiyari Zone,2024-01-03 03:00:00,53461.65525419389,52425.33328134042,178.20551751397963,2.6974803831898875,0
Gudhiyari Zone,2024-01-03 03:05:00,27856.84054474007,23766.3501599734,92.85613514913356,3.738566427341,0
Tatibandh Zone,2024-01-03 03:10:00,26375.929980709785,23723.02330294368,87.91976660236595,3.678464655293691,0
Mowa Zone,2024-01-03 03:15:00,45274.407648561,44117.57141381773,150.91469216187,2.76268471019553,0
Devendra Nagar Zone,2024-01-03 03:20:00,48825.427741031366,45276.13482967088,162.75142580343788,3.383399612418346,0
Shankar Nagar Zone,2024-01-03 03:25:00,21842.185534102133,18806.424089577184,72.80728511367377,3.625398645908264,0
,2024-01-03 03:30:00,57682.63244481876,52966.2174069092,192.2754414827292,2.8556270627760103,0
Devendra Nagar Zone,2024-01-03 03:35:00,49763.23287357318,42430.96055746654,165.8774429119106,2.5096528172451937,0
Pandri Zone,2024-01-03 03:40:00,57082.7439026922,54321.30592029493,190.275813008974,3.5561249069820087,0
Mowa Zone,2024-01-03 03:45:00,17045.36251961082,15124.029476054417,56.81787506536939,3.6443400033315454,0
Shankar Nagar Zone,2024-01-03 03:50:00,37557.40400815782,33024.5892246475,125.1913466938594,3.2647810143256866,0
Shankar Nagar Zone,2024-01-03 03:55:00,59837.923215557494,53842.895957837776,199.4597440518583,3.892575258454461,0
Pandri Zone,2024-01-03 04:00:00,56173.46392850859,52025.39728969273,187.2448797616953,3.660071571673375,0
Mahadev Ghat Zone,2024-01-03 04:05:00,17498.626476411777,16903.94982303819,58.328754921372585,2.7997619069229094,0
,2024-01-03 04:10:00,40460.169967844835,37156.49527888899,134.86723322614944,3.516089694833309,0
Mowa Zone,2024-01-03 04:15:00,34400.058229365226,30075.725423984935,114.66686076455076,3.624139008971213,0
Mahadev Ghat Zone,2024-01-03 04:20:00,58267.15460583504,54398.501383345494,194.2238486861168,2.5451558083169785,0
Pandri Zone,2024-01-03 04:25:00,23653.945321513238,22417.006183508016,78.84648440504412,3.480075247718021,0
Shankar Nagar Zone,2024-01-03 04:30:00,27485.910587622937,25900.11033066633,91.61970195874312,3.6086004639090583,0
Pandri Zone,2024-01-03 04:35:00,43021.02934274089,39582.8168481177,143.40343114246963,3.559369243832893,0
Mahadev Ghat Zone,2024-01-03 04:40:00,68548.31923195386,64005.95497467033,228.4943974398462,2.3622945602677774,1
Telibandha Zone,2024-01-03 04:45:00,17781.380731015022,15876.013641896197,59.2712691033834,3.892945843173091,0
Mahadev Ghat Zone,2024-01-03 04:50:00,35195.04617975766,30809.386202680842,117.3168205991922,3.012137904406448,0
Gudhiyari Zone,2024-01-03 04:55:00,48802.97116293192,46115.7090088211,162.6765705431064,3.492870448955517,0
Mowa Zone,2024-01-03 05:00:00,57368.98096279985,51657.947008597475,191.22993654266617,2.67219539087692,0
,2024-01-03 05:05:00,53525.96245561846,47898.635075415186,178.41987485206153,3.5756808527082904,0
Devendra Nagar Zone,2024-01-03 05:10:00,34802.61209292294,31558.995936698673,116.0087069764098,2.660585767831279,0
Shankar Nagar Zone,2024-01-03 05:15:00,20395.099206272043,19228.79399456801,67.98366402090682,3.746423756582603,0
,2024-01-03 05:20:00,41823.68798572377,38458.3980041818,139.4122932857459,2.949913104665534,0
Mowa Zone,2024-01-03 05:25:00,17036.213505849955,15783.762107330012,56.78737835283318,3.032697471630719,0
Mowa Zone,2024-01-03 05:30:00,40497.236650745836,36103.982246472005,134.99078883581944,3.7314715259487112,0
Tatibandh Zone,2024-01-03 05:35:00,18723.031783065184,17859.055424105412,62.41010594355062,3.913988765449946,0
Mowa Zone,2024-01-03 05:40:00,20341.909297910017,17570.980760686136,67.80636432636672,3.195972547250331,0
Telibandha Zone,2024-01-03 05:45:00,16459.955072123415,14759.254055345682,54.86651690707805,3.608300015699549,0
,2024-01-03 05:50:00,48667.23718744585,41633.442903875526,162.22412395815283,3.684238447636079,0
Tatibandh Zone,2024-01-03 05:55:00,50192.284616869125,49266.75970644293,167.30761538956375,2.5476677265359866,0
Tatibandh Zone,2024-01-03 06:00:00,35606.804749531264,30279.438885453634,118.6893491651042,3.538016883919982,0
,2024-01-03 06:05:00,52059.85019753186,51159.323011165194,173.53283399177286,3.0388131204740354,0
Mahadev Ghat Zone,2024-01-03 06:10:00,17330.36499297676,15489.943773130297,57.76788330992253,2.7374558501584216,0
Gudhiyari Zone,2024-01-03 06:15:00,23220.257290785066,22743.370029574053,77.40085763595022,3.3485322582115087,0
Pandri Zone,2024-01-03 06:20:00,24191.104151047537,22239.27365469694,80.63701383682512,2.913636106661922,0
Devendra Nagar Zone,2024-01-03 06:25:00,16469.657735302317,15769.806346365876,54.898859117674384,3.2973582290300967,0
Telibandha Zone,2024-01-03 06:30:00,40298.49649790362,36959.55640800317,134.32832165967875,3.9567263610524286,0
Devendra Nagar Zone,2024-01-03 06:35:00,49810.74457788242,46876.95083525731,166.03581525960806,3.268450520330621,0
Shankar Nagar Zone,2024-01-03 06:40:00,33144.34902599635,32788.79289525281,110.48116341998784,3.3259950691612774,0
Pandri Zone,2024-01-03 06:45:00,58301.76509741205,51693.217394254985,194.3392169913735,3.8488905383870335,0
Mowa Zone,2024-01-03 06:50:00,32786.6691944021,32331.6844452444,109.28889731467368,2.6051622094618856,0
Shankar Nagar Zone,2024-01-03 06:55:00,22569.164509493316,21635.89450657208,75.23054836497772,3.128774313853182,0
Mahadev Ghat Zone,2024-01-03 07:00:00,26805.433505142555,23519.38043902518,89.35144501714186,3.953011908361536,0
Amanaka Zone,2024-01-03 07:05:00,29246.404195889303,25037.716060279,97.48801398629767,3.069425146677505,0
Telibandha Zone,2024-01-03 07:10:00,34280.605673195794,30951.606831467623,114.26868557731932,3.5161571068424418,0
Mowa Zone,2024-01-03 07:15:00,57442.867033257826,53556.53636276773,191.47622344419275,2.51208865501318,0
Gudhiyari Zone,2024-01-03 07:20:00,52989.55463787644,45256.90025469733,176.63184879292146,2.876753901322602,0
Shankar Nagar Zone,2024-01-03 07:25:00,54795.98177050891,54234.733785127886,182.65327256836304,2.822806719599789,0
Shankar Nagar Zone,2024-01-03 07:30:00,25525.361916249156,23383.179315280668,85.08453972083052,2.986518711542584,0
Amanaka Zone,2024-01-03 07:35:00,59475.43650540089,54393.78699534735,198.25145501800296,1.2063463970337849,1
Devendra Nagar Zone,2024-01-03 07:40:00,34394.275586437,32642.83459262077,114.64758528812332,3.1894762294893586,0
Mowa Zone,2024-01-03 07:45:00,39590.63437776559,35384.84577768214,131.96878125921864,2.9608246255319064,0
Tatibandh Zone,2024-01-03 07:50:00,47590.464642537714,41822.61220045013,158.6348821417924,3.695816608868144,0
Tatibandh Zone,2024-01-03 07:55:00,42110.22488849644,38603.03861287669,140.36741629498815,3.492578023965935,0
Mowa Zone,2024-01-03 08:00:00,28707.106009838568,26508.18630523817,95.69035336612856,3.922377306685119,0
Tatibandh Zone,2024-01-03 08:05:00,17278.011252108336,16410.355400418088,57.59337084036112,3.129441074210216,0
Mowa Zone,2024-01-03 08:10:00,57604.02158281665,51984.48209969669,192.0134052760555,3.596736016682376,0
,2024-01-03 08:15:00,32895.798649487464,32125.869058813252,109.6526621649582,3.38252833147473,0
Mahadev Ghat Zone,2024-01-03 08:20:00,31862.488672831943,27618.30788219466,106.20829557610648,3.856364937111348,0
Pandri Zone,2024-01-03 08:25:00,29289.956094127578,25563.150599959554,97.63318698042526,2.832672967288478,0
Shankar Nagar Zone,2024-01-03 08:30:00,30185.44255339031,25849.198192301865,100.61814184463437,3.175087959139338,0
,2024-01-03 08:35:00,54178.524666757075,50085.83956936019,180.5950822225236,3.494194411314582,0
Shankar Nagar Zone,2024-01-03 08:40:00,40739.81452276168,38898.19302467011,135.7993817425389,2.742051037582575,0
Shankar Nagar Zone,2024-01-03 08:45:00,30595.144191744643,26800.57828755425,101.98381397248214,3.600858065502804,0
Gudhiyari Zone,2024-01-03 08:50:00,32635.975332475908,28373.071686156556,108.78658444158636,2.5520090563391,0
Shankar Nagar Zone,2024-01-03 08:55:00,55306.04749199774,48965.98458890367,184.35349163999248,3.829129163220274,0
Gudhiyari Zone,2024-01-03 09:00:00,50573.42296222531,44684.063587658944,168.57807654075103,3.8126770668370704,0
Mowa Zone,2024-01-03 09:05:00,48207.79263289166,42167.150861046655,160.69264210963885,2.734475456063292,0
Telibandha Zone,2024-01-03 09:10:00,35003.77138725719,30928.751416641677,116.67923795752397,2.545031998223608,0
Amanaka Zone,2024-01-03 09:15:00,53974.56954200256,51119.8920481279,179.9152318066752,3.366710575376627,0
Shankar Nagar Zone,2024-01-03 09:20:00,42844.743466845226,39629.18408781851,142.81581155615075,3.169662882694823,0
Devendra Nagar Zone,2024-01-03 09:25:00,46008.94441867033,44285.33683573456,153.36314806223444,3.901649558130162,0
,2024-01-03 09:30:00,26411.285264836613,24932.900840471724,88.03761754945538,3.285400820728918,0
Mowa Zone,2024-01-03 09:35:00,26386.185341411394,22558.26627449256,87.95395113803798,3.648045045787061,0
Mahadev Ghat Zone,2024-01-03 09:40:00,58372.04223953131,49716.779309030426,194.57347413177104,2.639907170167255,0
Gudhiyari Zone,2024-01-03 09:45:00,45713.96067919747,44001.21088302256,152.37986893065823,3.4047251801844203,0
Tatibandh Zone,2024-01-03 09:50:00,35883.00102320271,33842.808215456535,119.6100034106757,2.527579213227396,0
Gudhiyari Zone,2024-01-03 09:55:00,17697.448538758872,15794.72398089315,58.99149512919624,2.828070833359809,0
Tatibandh Zone,2024-01-03 10:00:00,23255.35805176032,20268.778718237158,77.5178601725344,3.995363827884033,0
,2024-01-03 10:05:00,18671.94240021773,17331.374250569563,62.23980800072576,2.5205236221410217,0
Pandri Zone,2024-01-03 10:10:00,47591.453737460986,46563.86663581763,158.63817912486996,3.5092707002328174,0
Telibandha Zone,2024-01-03 10:15:00,55067.29443848698,49647.647155296385,183.5576481282899,2.575625160403314,0
,2024-01-03 10:20:00,52791.91584915698,50402.988629191364,175.97305283052327,3.32004449244451,0
Gudhiyari Zone,2024-01-03 10:25:00,47162.34750759162,41671.032186428274,157.2078250253054,2.714922188053962,0
Shankar Nagar Zone,2024-01-03 10:30:00,28854.887190731224,26552.51505560525,96.18295730243742,3.408221875788918,0
Devendra Nagar Zone,2024-01-03 10:35:00,27237.95517291894,24201.28359845994,90.7931839097298,2.501668141294281,0
Devendra Nagar Zone,2024-01-03 10:40:00,47795.012450279144,46141.0855965972,159.31670816759714,2.5243651648141805,0
Devendra Nagar Zone,2024-01-03 10:45:00,51604.55170459189,48800.73551224387,172.01517234863962,2.6894067056615976,0
Mowa Zone,2024-01-03 10:50:00,33091.224759970835,30885.80389887654,110.30408253323613,2.655151172290725,0
Pandri Zone,2024-01-03 10:55:00,29522.695772698728,28861.38787163587,98.40898590899576,2.5204510358587324,0
Mahadev Ghat Zone,2024-01-03 11:00:00,52062.28893591853,50956.203308875076,173.54096311972842,3.841606582972761,0
Gudhiyari Zone,2024-01-03 11:05:00,59497.5989125124,51916.77437651917,198.32532970837468,3.4994017922185576,0
Devendra Nagar Zone,2024-01-03 11:10:00,52337.5289844731,46703.76434693465,174.45842994824366,2.621557915697585,0
Amanaka Zone,2024-01-03 11:15:00,35871.6412377456,35357.398989904694,119.572137459152,3.836977309540448,0
Telibandha Zone,2024-01-03 11:20:00,45698.62601647945,42512.526001963706,152.32875338826483,3.5087608940104738,0
Amanaka Zone,2024-01-03 11:25:00,20380.28989884254,18089.245383068515,67.93429966280847,3.499925627319058,0
Amanaka Zone,2024-01-03 11:30:00,47861.2135288307,44047.768400079134,159.53737842943568,3.2499384879471824,0
Gudhiyari Zone,2024-01-03 11:35:00,37142.452022208025,36750.94195246331,123.80817340736009,2.9612946932356845,0
Mahadev Ghat Zone,2024-01-03 11:40:00,19862.00517193832,18440.12497365636,66.20668390646107,3.9452199212114913,0
Shankar Nagar Zone,2024-01-03 11:45:00,52458.77325346137,50847.05998651764,174.8625775115379,3.477851298343691,0
,2024-01-03 11:50:00,56964.50652086029,50460.44052613617,189.88168840286764,2.9434975589074286,0
Shankar Nagar Zone,2024-01-03 11:55:00,42613.70563452227,37066.29609757652,142.04568544840757,2.961656357939724,0
Gudhiyari Zone,2024-01-03 12:00:00,21433.092638447357,20045.808043817266,71.44364212815786,2.8078863147325186,1
Amanaka Zone,2024-01-03 12:05:00,15942.035302202998,14116.588534236374,53.14011767400999,3.867008785117946,0
Gudhiyari Zone,2024-01-03 12:10:00,58494.638244843714,57163.33635759945,194.9821274828124,2.954526260473045,0
,2024-01-03 12:15:00,57062.846196973565,56051.396028231655,190.2094873232452,3.1184195917474984,0
Tatibandh Zone,2024-01-03 12:20:00,17791.65436329517,15521.740319308847,59.30551454431723,3.06675882059078,0
Pandri Zone,2024-01-03 12:25:00,20136.298618933444,19738.813028460034,67.12099539644481,2.6595059460223407,0
Tatibandh Zone,2024-01-03 12:30:00,32427.348514117857,29730.511095607275,108.0911617137262,3.122238483282028,0
Gudhiyari Zone,2024-01-03 12:35:00,33673.219623585625,31141.737478457715,112.24406541195208,3.1830747032209112,0
,2024-01-03 12:40:00,42081.303027545124,39099.42725516658,140.2710100918171,3.2161242842205304,0
Pandri Zone,2024-01-03 12:45:00,45402.95893192095,42314.9474341973,151.3431964397365,2.7438069812030617,0
Shankar Nagar Zone,2024-01-03 12:50:00,41785.337972373076,40034.97834985687,139.28445990791025,3.3285492067258518,0
Amanaka Zone,2024-01-03 12:55:00,38848.66534596393,35564.60495176952,129.49555115321309,2.943201886940139,0
Amanaka Zone,2024-01-03 13:00:00,34474.71679538185,29894.116183374757,114.91572265127284,2.727168282903036,0
,2024-01-03 13:05:00,37612.089457211936,32330.443891709856,125.3736315240398,3.204873058050393,0
Shankar Nagar Zone,2024-01-03 13:10:00,27468.116237102982,25610.58713136309,91.56038745700994,3.675204340073901,0
Devendra Nagar Zone,2024-01-03 13:15:00,32736.122105218274,29195.578028259923,109.12040701739424,2.98852720309593,0
Telibandha Zone,2024-01-03 13:20:00,57117.17617118519,52584.77402017908,190.39058723728397,3.370967838864451,0
