zone_id,timestamp,water_supplied_litres,water_consumed_litres,flowrate_lps,pressure_psi,leak,usage_difference
Mowa Zone,1/2/2024 12:30,51211.216546865166,43118.70467745595,165.9782445400873,3.402944525217755,0,8092.511869409216
,1/2/2024 12:35,39505.22143762242,39655.95524320091,128.8059482346362,3.6807634227763333,0,-150.73380557848577
Shankar Nagar Zone,1/2/2024 12:40,25719.70657561148,28178.159573406265,95.00205278125084,2.9585903349042253,0,-2458.452997794786
Mahadev Ghat Zone,1/2/2024 12:45,40986.61762664653,33223.63746848858,126.062042110375,2.9918611555004073,0,7762.980158157952
Tatibandh Zone,1/2/2024 12:50,28554.848761767746,29128.852684206107,105.30949155936008,3.556831966945415,0,-574.0039224383618
Gudhiyari Zone,1/2/2024 12:55,17359.974857590132,16384.19262990216,65.34943021279625,3.9141779120185762,0,975.7822276879706
Tatibandh Zone,1/2/2024 13:00,60448.96094591617,52588.78731560889,186.24481828474723,2.8790483124341066,0,7860.173630307283
Telibandha Zone,1/2/2024 13:05,55019.347293042454,45343.30166629809,158.3573122203124,3.11087914168327,0,9676.045626744366
Mahadev Ghat Zone,1/2/2024 13:10,20866.585026282763,18318.475837665632,58.8164528731919,4.224958618553662,0,2548.1091886171307
Tatibandh Zone,1/2/2024 13:15,15966.431701672867,13818.048486529755,46.01388826581278,3.7594077875263445,0,2148.3832151431125
Pandri Zone,1/2/2024 13:20,20316.476512037178,20197.35311538592,60.22499914967483,3.03137117879573,0,119.1233966512591
Shankar Nagar Zone,1/2/2024 13:25,40322.627918043014,41946.59711596927,139.69218735363066,3.5184889699699013,0,-1623.969197926257
Tatibandh Zone,1/2/2024 13:30,21102.243066069965,18016.603033369644,62.05296366403092,3.272492604900867,0,3085.640032700321
Devendra Nagar Zone,1/2/2024 13:35,34136.84284897079,33040.93264554596,128.2138464648807,3.8383661615703413,0,1095.910203424828
Tatibandh Zone,1/2/2024 13:40,47146.80234941593,45824.32415227581,162.33711043368075,4.001077592932684,0,1322.4781971401171
Telibandha Zone,1/2/2024 13:45,61509.53017783043,56868.99265216421,180.93324609112352,3.1105564074011873,0,4640.5375256662155
Mowa Zone,1/2/2024 13:50,33262.35322754564,28552.07384059671,123.1253410440815,3.8448044898702243,0,4710.279386948929
Tatibandh Zone,1/2/2024 13:55,50116.65984903279,50376.51587802943,149.19333366461618,3.641976814972698,0,-259.8560289966408
Mowa Zone,1/2/2024 14:00,47569.4643003213,47010.18658800887,172.78968173734475,3.963476605725225,0,559.2777123124251
Amanaka Zone,1/2/2024 14:05,38648.424242130175,36548.5071430254,134.55018171256722,3.273040775527744,0,2099.917099104772
Shankar Nagar Zone,1/2/2024 14:10,29975.1365507089,29565.089322551186,109.28194061279802,2.7023209972761455,0,410.0472281577131
Pandri Zone,1/2/2024 14:15,54428.72495243992,51946.47214084744,190.61481933605572,3.437166384208056,0,2482.2528115924797
Tatibandh Zone,1/2/2024 14:20,24889.600054352075,24484.719084888406,103.14724521085498,2.6569739993610613,0,404.8809694636693
,1/2/2024 14:25,45193.27812178633,42460.54685666266,162.9686120203294,2.759574709008146,0,2732.7312651236716
Devendra Nagar Zone,1/2/2024 14:30,47635.24597732865,35983.91164642714,156.93978055789322,3.9922257625816813,0,11651.334330901504
Mahadev Ghat Zone,1/2/2024 14:35,33458.975363224,31848.021437434338,111.98401938011503,3.3141397618463446,0,1610.953925789665
Telibandha Zone,1/2/2024 14:40,39658.69334233126,35050.65977559272,125.39047438446649,3.3262952299654445,0,4608.033566738537
Mahadev Ghat Zone,1/2/2024 14:45,49073.88836612924,40392.66632330511,152.74441568272204,4.132378494373703,0,8681.222042824134
Gudhiyari Zone,1/2/2024 14:50,24064.624983447764,25588.504762620196,81.17072687148544,3.104235280541429,0,-1523.8797791724319
,1/2/2024 14:55,29452.86453871528,25154.314595949483,78.8026607423824,3.1218443769223048,0,4298.549942765796
Pandri Zone,1/2/2024 15:00,53175.27830933976,54647.299650709145,186.24643966343655,3.245948385403195,0,-1472.0213413693855
Tatibandh Zone,1/2/2024 15:05,50321.02725975215,42253.554651673236,155.49595273780037,3.4482481149219635,0,8067.472608078911
Mahadev Ghat Zone,1/2/2024 15:10,52437.58400333546,51402.254432429916,177.87046246175484,2.574099389414358,0,1035.3295709055456
Mowa Zone,1/2/2024 15:15,46976.28923891973,42624.54070889691,163.0620985820616,4.2071466414562675,0,4351.748530022822
Amanaka Zone,1/2/2024 15:20,31846.98194290825,34170.474777496995,131.18237348830567,2.862567844101494,0,-2323.4928345887456
Telibandha Zone,1/2/2024 15:25,27914.22939452381,24714.448773746426,92.04762930057478,3.9884102384183318,0,3199.780620777383
Mahadev Ghat Zone,1/2/2024 15:30,59479.18018314874,50026.92186487515,199.14642790103903,3.8377332665696406,0,9452.25831827359
Amanaka Zone,1/2/2024 15:35,27056.220719859324,24968.286954022304,91.20518095554489,2.9587987054500693,0,2087.9337658370205
Telibandha Zone,1/2/2024 15:40,29989.71326367064,34312.491100315965,97.17209684596894,3.881418237777336,0,-4322.777836645324
,1/2/2024 15:45,47834.632645900594,45332.4135333227,171.4980241026528,3.3130654932305155,0,2502.219112577892
Shankar Nagar Zone,1/2/2024 15:50,54390.256789346095,49371.56167031546,147.0889227775689,3.4255418169439973,0,5018.695119030635
Mowa Zone,1/2/2024 15:55,40023.60520636791,33748.50158168132,144.51976969949305,3.0970008716805992,0,6275.1036246865915
Mahadev Ghat Zone,1/2/2024 16:00,49035.78391652153,44390.38041307303,148.61118301413364,3.670419824810796,0,4645.403503448499
Amanaka Zone,1/2/2024 16:05,27272.360076988243,21671.56060656388,97.37963005476868,2.334003129870477,1,5600.799470424365
Tatibandh Zone,1/2/2024 16:10,31439.122561956498,29091.32308238889,119.84699238733909,3.6107479506940354,0,2347.799479567606
Pandri Zone,1/2/2024 16:15,33244.11655579834,28605.67708883165,96.67199527117909,2.316119660446151,1,4638.439466966691
Pandri Zone,1/2/2024 16:20,24020.01174230246,20326.223559619986,77.8572768511853,2.9678096500796296,0,3693.788182682474
Tatibandh Zone,1/2/2024 16:25,17954.363988597335,14481.685611745947,63.397240275757376,2.657983095900726,0,3472.6783768513887
Shankar Nagar Zone,1/2/2024 16:30,31497.79663780444,29877.75095653877,114.91723533897985,3.383355736250104,0,1620.0456812656703
Amanaka Zone,1/2/2024 16:35,32849.643748944305,31362.632124438755,127.00497192345274,2.6011137390854993,0,1487.0116245055506
Shankar Nagar Zone,1/2/2024 16:40,59954.45446661715,47351.608070473405,188.21334146804062,3.565787396176277,0,12602.846396143745
Amanaka Zone,1/2/2024 16:45,17762.46411454578,14565.927849363561,52.86732519001186,3.436479142226548,0,3196.536265182218
Amanaka Zone,1/2/2024 16:50,33127.12154195494,29729.070917204175,104.25193820539987,3.1387189226000185,0,3398.0506247507656
Telibandha Zone,1/2/2024 16:55,31608.746666857955,27415.45644429159,93.72974324952615,3.8110535674837633,0,4193.290222566364
Mowa Zone,1/2/2024 17:00,32615.437728705525,28993.6913474854,122.72077931360437,3.1638794662293157,0,3621.746381220124
Tatibandh Zone,1/2/2024 17:05,16652.106033545984,14785.244312348561,57.18461489077544,3.6647499398807386,0,1866.8617211974233
Devendra Nagar Zone,1/2/2024 17:10,28469.205882818005,26932.40630653977,95.91472792688315,3.100733377042153,0,1536.7995762782339
Gudhiyari Zone,1/2/2024 17:15,42543.12832297888,41956.91245448229,145.75897541996335,3.5316964867108824,0,586.2158684965907
Mowa Zone,1/2/2024 17:20,52621.00167517397,47989.42214370511,176.51650203116694,3.852481951100293,0,4631.5795314688585
Gudhiyari Zone,1/2/2024 17:25,22817.241810709074,21956.589940764985,92.18417135085821,3.3663754791508476,0,860.6518699440894
Devendra Nagar Zone,1/2/2024 17:30,51371.10476485008,42218.07783135129,178.95414378409845,3.2487456491933586,0,9153.02693349879
,1/2/2024 17:35,34318.40041427771,29244.56221539515,101.36605305326786,3.4181478112716204,0,5073.83819888256
Mowa Zone,1/2/2024 17:40,39634.372564542,34951.043327833875,139.56432113919018,2.6351389657943702,0,4683.329236708123
Mahadev Ghat Zone,1/2/2024 17:45,23275.637746654906,21136.037176902806,83.1422853849373,2.931319720580908,0,2139.6005697520995
,1/2/2024 17:50,51727.51863465651,46858.26590158855,183.20773516108022,3.9513299219654012,0,4869.252733067959
Gudhiyari Zone,1/2/2024 17:55,62738.53890700934,54416.04727456878,223.70094597634227,2.866771983236613,0,8322.491632440557
Devendra Nagar Zone,1/2/2024 18:00,30112.172992525157,25717.270654076645,88.09959836522782,3.6051882874930894,0,4394.902338448512
Shankar Nagar Zone,1/2/2024 18:05,15045.055967921633,15055.361213990192,47.474996662673625,3.2100373963331776,0,-10.305246068559427
Telibandha Zone,1/2/2024 18:10,27675.59741079884,23148.109966878223,94.29816444205191,3.4595385587818615,0,4527.487443920618
Pandri Zone,1/2/2024 18:15,36546.47540961798,29626.070547695195,112.35029411287081,3.376500839582156,0,6920.404861922787
Amanaka Zone,1/2/2024 18:20,27469.969551655915,24973.668601533842,92.7536704660562,4.231635671473392,0,2496.300950122073
Devendra Nagar Zone,1/2/2024 18:25,54074.162414237755,47739.44233749963,192.79950950700783,2.853924983669407,0,6334.720076738122
Devendra Nagar Zone,1/2/2024 18:30,53667.71313119255,52512.85866379437,151.963483084162,3.358598921319429,0,1154.8544673981742
Pandri Zone,1/2/2024 18:35,27486.558111511753,28521.11193355005,103.86024653732714,3.1905308864364166,0,-1034.5538220382987
Pandri Zone,1/2/2024 18:40,59226.84790778563,57133.03151293995,178.88058226339822,3.4487564716481316,0,2093.8163948456786
Telibandha Zone,1/2/2024 18:45,49201.41269347448,38089.75876070441,153.2948596949787,3.377608849154967,0,11111.653932770067
Shankar Nagar Zone,1/2/2024 18:50,45741.97350795197,41652.9331982267,174.0992543710637,4.282505728799839,0,4089.040309725264
Gudhiyari Zone,1/2/2024 18:55,53923.76868913318,49069.77907739371,223.95229312062693,3.7101663241050815,0,4853.989611739475
Mahadev Ghat Zone,1/2/2024 19:00,37394.227680578086,35573.726724701264,109.3673174102152,2.5043974942546616,0,1820.5009558768215
Tatibandh Zone,1/2/2024 19:05,49605.8247713379,49332.99060077773,154.60163956274604,3.6351037019113206,0,272.8341705601706
Amanaka Zone,1/2/2024 19:10,40316.97820511783,33224.36976853149,129.3522591715888,2.6975193265574355,0,7092.608436586343
Gudhiyari Zone,1/2/2024 19:15,38869.286301426466,44776.77175749722,148.61113681650417,2.6659915811110406,0,-5907.485456070754
Tatibandh Zone,1/2/2024 19:20,42746.89502566974,35108.93628390582,147.93477256798596,2.596958949990394,0,7637.9587417639195
Telibandha Zone,1/2/2024 19:25,31039.23630912019,33743.23858562822,94.36521872806225,3.628103907645895,0,-2704.0022765080284
Gudhiyari Zone,1/2/2024 19:30,29755.602909037825,26005.243876912533,85.20813218420845,2.940511744032721,0,3750.3590321252923
,1/2/2024 19:35,45463.15944209139,35671.07929244271,135.8268397805811,3.0630157908181723,0,9792.080149648682
Mahadev Ghat Zone,1/2/2024 19:40,49701.208721424155,44022.13251079884,169.34288143291627,3.2972624895036247,0,5679.076210625317
Shankar Nagar Zone,1/2/2024 19:45,39142.92087937959,33156.6841541124,122.58396138909984,3.7954340957626735,0,5986.23672526719
,1/2/2024 19:50,24239.94274762432,21764.15515673357,75.06614842174868,3.9554482503467527,0,2475.7875908907517
Telibandha Zone,1/2/2024 19:55,46471.30954555569,45392.59109119464,184.52498501296904,2.807550216819486,0,1078.7184543610492
Tatibandh Zone,1/2/2024 20:00,54523.23212168883,53959.87854852046,170.05374787795557,3.458065866360404,0,563.3535731683733
Telibandha Zone,1/2/2024 20:05,20506.77668898521,17020.85435054618,73.22338224201252,3.6280773388794176,0,3485.9223384390316
Pandri Zone,1/2/2024 20:10,28887.607947180328,22995.26527612804,95.42806339290068,2.79834632000717,0,5892.342671052287
Amanaka Zone,1/2/2024 20:15,46053.87646107834,38111.123870325806,153.31714830915365,3.01990498215546,0,7942.752590752534
Telibandha Zone,1/2/2024 20:20,57202.698406622585,52312.14381150062,162.76074076204287,3.703698294304879,0,4890.554595121968
,1/2/2024 20:25,26693.763947345677,23692.209665531962,75.18097786923592,3.253761993422271,0,3001.5542818137146
Pandri Zone,1/2/2024 20:30,43522.04779945726,35105.82574557404,147.49139541647097,3.82245100906441,0,8416.222053883219
Gudhiyari Zone,1/2/2024 20:35,18049.786247002252,13467.860290238425,60.78975292623073,3.673966324378334,0,4581.925956763827
Gudhiyari Zone,1/2/2024 20:40,37356.10430286427,28829.056375349803,124.77794269042165,3.105179936909098,0,8527.047927514464
Telibandha Zone,1/2/2024 20:45,47786.23358539701,47904.27703989729,149.78952737469848,3.260838950720232,0,-118.04345450028632
Devendra Nagar Zone,1/2/2024 20:50,36732.35215047298,32911.361443255024,133.06635989799432,2.716317767175427,0,3820.990707217956
Gudhiyari Zone,1/2/2024 20:55,24729.56852564274,23342.703541382027,96.21859117893204,3.341307298251296,0,1386.864984260712
,1/2/2024 21:00,53018.77416468332,47408.29298652373,169.72234954211237,3.8416893260597447,0,5610.481178159585
Shankar Nagar Zone,1/2/2024 21:05,29555.875979002616,24428.02261809148,104.17277484464552,3.143116858724533,0,5127.853360911136
Mowa Zone,1/2/2024 21:10,17447.378609597694,17035.975989445757,67.87714114783759,3.512748321001434,0,411.4026201519373
Devendra Nagar Zone,1/2/2024 21:15,30723.433705990756,24792.877122417478,102.38581138160413,3.93471075392113,0,5930.556583573278
Pandri Zone,1/2/2024 21:20,56975.13659293028,57643.14874918472,162.63545141873493,3.2152496859813855,0,-668.0121562544446
Tatibandh Zone,1/2/2024 21:25,44172.68441781939,42303.019517274406,150.97864873568508,3.686847693319446,0,1869.6649005449872
Tatibandh Zone,1/2/2024 21:30,26128.818833616308,26963.931421769776,82.43154792953209,2.425155714284322,0,-835.1125881534681
Shankar Nagar Zone,1/2/2024 21:35,20986.045966805337,18879.449821673294,65.75676082460284,2.908910159404788,0,2106.5961451320436
Gudhiyari Zone,1/2/2024 21:40,28470.567289243947,23689.12226816391,91.8839695776563,3.6670646252962813,0,4781.445021080039
,1/2/2024 21:45,21582.016640802954,18788.690377528397,59.341705155366704,3.954412777358784,0,2793.3262632745573
,1/2/2024 21:50,26145.86909828183,26208.40939356672,82.86600469674084,3.6523901879715557,0,-62.540295284889
Mahadev Ghat Zone,1/2/2024 21:55,42881.17501126494,37644.587240255205,117.94853318792373,3.323676928585386,0,5236.587771009734
,1/2/2024 22:00,49419.529331281454,50692.615772106205,178.11552071617965,3.2334825446775537,0,-1273.0864408247508
Pandri Zone,1/2/2024 22:05,39437.544363397385,36993.443238984655,147.31873663854944,3.5361550021934303,0,2444.1011244127294
Devendra Nagar Zone,1/2/2024 22:10,49619.32322037874,40895.91779398684,134.07631186960143,2.6372099561986553,0,8723.405426391902
Devendra Nagar Zone,1/2/2024 22:15,56698.86577048947,48060.5775572572,219.0287405339955,3.819032582248721,0,8638.28821323227
Amanaka Zone,1/2/2024 22:20,40111.285616743415,40502.99547867895,145.241065444666,3.3111021812363512,0,-391.70986193553836
Tatibandh Zone,1/2/2024 22:25,47665.706351816516,44099.46308861584,164.86973984348097,3.3800436497286146,0,3566.243263200675
Amanaka Zone,1/2/2024 22:30,40907.0214004938,36489.73989647469,113.26766558863896,2.8179872640636225,0,4417.281504019113
Amanaka Zone,1/2/2024 22:35,34242.854187437275,30927.69633445362,111.48175994157545,2.5677752743870315,0,3315.157852983655
Telibandha Zone,1/2/2024 22:40,56704.45498741165,51837.12681627448,197.64800175863144,2.5899793148312544,0,4867.328171137167
Shankar Nagar Zone,1/2/2024 22:45,17282.19829533996,16049.16870719122,64.9126909400672,3.727208137967922,0,1233.02958814874
,1/2/2024 22:50,23093.77528664013,22719.511532282744,71.81507335754512,2.8581404575632163,0,374.26375435738737
Shankar Nagar Zone,1/2/2024 22:55,42909.120772748305,43009.529285354256,138.1135917979898,3.237242683992471,0,-100.40851260595082
Telibandha Zone,1/2/2024 23:00,35680.45794926018,37907.97582942546,119.02613100453503,3.5580626913245323,0,-2227.51788016528
Tatibandh Zone,1/2/2024 23:05,34787.74890120309,29893.135590575646,106.91506894355041,3.5696026680570068,0,4894.6133106274465
,1/2/2024 23:10,15320.817247253293,15321.399383746233,48.003839862880575,3.7692326169024493,0,-0.5821364929397532
Tatibandh Zone,1/2/2024 23:15,32176.51864881027,28207.369828306953,101.47752736939982,3.1717134145898025,0,3969.1488205033165
Mowa Zone,1/2/2024 23:20,59457.37169249725,50250.24517615281,200.06400391773553,3.712898642479325,0,9207.12651634444
,1/2/2024 23:25,45646.320790718884,40733.618071725934,177.12256005885504,3.370162715536485,0,4912.70271899295
Telibandha Zone,1/2/2024 23:30,56009.00336090561,48858.22680781758,180.8755032226921,3.1281195726577926,0,7150.776553088035
Telibandha Zone,1/2/2024 23:35,36957.74048253938,28642.212887548092,130.78206782816864,2.7833896785635077,0,8315.52759499129
Gudhiyari Zone,1/2/2024 23:40,42751.007256774,41417.55282106858,137.72178144660307,3.550721255358962,0,1333.4544357054183
Mowa Zone,1/2/2024 23:45,25448.783087876916,24216.25083794543,82.22198479123934,3.8905530286995575,0,1232.5322499314861
Shankar Nagar Zone,1/2/2024 23:50,63542.67424819745,52169.90597212332,181.26340783778264,3.4586099632707117,0,11372.76827607413
Pandri Zone,1/2/2024 23:55,17876.290487928978,14766.871956181374,56.976411109963706,3.166529152082456,0,3109.418531747604
Amanaka Zone,1/3/2024 0:00,40291.794942209504,35268.30163447638,165.27067269359839,3.6590514919832895,0,5023.4933077331225
Mahadev Ghat Zone,1/3/2024 0:05,60282.05210552343,48733.45266006758,190.8924763049982,3.0578801634118347,0,11548.599445455846
Pandri Zone,1/3/2024 0:10,22701.588797604425,20506.05299159223,72.5585224885928,2.587138386028819,1,2195.5358060121944
,1/3/2024 0:15,34223.34815540809,33136.364966342684,125.18969748090353,2.568496159098499,0,1086.9831890654095
Amanaka Zone,1/3/2024 0:20,30964.057361222738,25573.706296776752,92.29190661886314,2.5905877621705735,0,5390.351064445986
Mowa Zone,1/3/2024 0:25,17149.39485889381,13589.977924155655,58.238629696033044,3.063721371167683,0,3559.4169347381558
Devendra Nagar Zone,1/3/2024 0:30,42815.373724382414,39188.881534511005,143.0611657355404,3.7714929813955616,0,3626.492189871409
,1/3/2024 0:35,17499.178416311926,16589.900520829382,59.481478288752186,3.329580711814518,0,909.2778954825444
Tatibandh Zone,1/3/2024 0:40,42975.12197544785,43652.25291564052,143.12193853256588,2.874648552989287,0,-677.1309401926701
Mowa Zone,1/3/2024 0:45,34240.75968504743,31305.573076347668,124.89970709559056,3.446969911332193,0,2935.1866086997616
,1/3/2024 0:50,38155.48846769699,39182.368607918565,121.12015848196167,3.637309804816975,0,-1026.8801402215759
Devendra Nagar Zone,1/3/2024 0:55,18471.866505900143,18779.982053116724,70.15322624872069,4.039764809296354,0,-308.11554721658104
Tatibandh Zone,1/3/2024 1:00,25350.555758212486,22987.362959445647,84.22526472421023,3.3649504840746043,0,2363.1927987668387
Mahadev Ghat Zone,1/3/2024 1:05,33012.45041159848,36560.80092288422,125.86742435452392,3.4846436356035904,0,-3548.3505112857383
Shankar Nagar Zone,1/3/2024 1:10,14958.807428333861,16362.626049757762,58.945316625267566,3.855206240786978,0,-1403.8186214239013
Shankar Nagar Zone,1/3/2024 1:15,40219.200241635706,36844.95583725678,142.2802306128331,3.848063093340474,0,3374.244404378929
Mowa Zone,1/3/2024 1:20,41121.8820970194,35271.8565443343,148.69227358830256,3.8825587291936556,0,5850.025552685096
Gudhiyari Zone,1/3/2024 1:25,17438.337741373478,14619.052762728445,60.342073075850124,3.685091386691905,0,2819.2849786450333
Devendra Nagar Zone,1/3/2024 1:30,48200.92291311942,43240.88583445004,132.9087077884946,3.9140295427518286,0,4960.037078669382
Mowa Zone,1/3/2024 1:35,54520.83521880938,52771.6222068643,197.77818335164835,3.8729489061700804,0,1749.2130119450812
Pandri Zone,1/3/2024 1:40,60772.77118892846,49239.752471570035,182.56575748598942,3.3806303879670727,0,11533.018717358427
Shankar Nagar Zone,1/3/2024 1:45,32325.64507895608,29855.19631418449,115.19473260641898,3.120658105000665,0,2470.4487647715905
Amanaka Zone,1/3/2024 1:50,47414.101516178314,39466.72219249926,157.51220183134959,3.3472035203187396,0,7947.379323679052
Telibandha Zone,1/3/2024 1:55,17749.360697315256,20794.750785315744,57.990252124928745,3.0458085393033385,0,-3045.3900880004876
Tatibandh Zone,1/3/2024 2:00,32484.883171532383,28266.22293628644,120.46816786409235,3.8377698251016628,0,4218.660235245945
Mahadev Ghat Zone,1/3/2024 2:05,15218.316117532664,13748.523203501092,45.981556593774414,2.9303819781663267,0,1469.7929140315719
Shankar Nagar Zone,1/3/2024 2:10,48085.33987895389,46622.835686048114,184.13541876905737,2.7532239282974587,0,1462.504192905777
Mahadev Ghat Zone,1/3/2024 2:15,33776.71413408244,31592.580611586473,115.96712544432391,2.602578299194827,0,2184.1335224959657
Mowa Zone,1/3/2024 2:20,46321.894208520884,40577.869794336075,142.02764488970533,3.162419793168187,0,5744.024414184809
Devendra Nagar Zone,1/3/2024 2:25,35401.38979788644,32851.47361080731,119.33471056199575,2.5641867891903884,0,2549.9161870791286
Mahadev Ghat Zone,1/3/2024 2:30,35507.76295912027,30042.370970293123,108.65032208989534,1.632911744787417,1,5465.391988827148
Devendra Nagar Zone,1/3/2024 2:35,57909.425417809034,56444.078505149875,185.0940951831856,3.7333000280116604,0,1465.346912659159
Telibandha Zone,1/3/2024 2:40,44552.90506191734,37194.940004994736,157.62335899324165,3.4918816733656963,0,7357.965056922607
Tatibandh Zone,1/3/2024 2:45,34574.48229904568,30695.356800883023,96.45556616557683,4.151565832199139,0,3879.125498162659
Mahadev Ghat Zone,1/3/2024 2:50,52488.08184282327,57482.01396762696,212.33558455182404,2.8943665290947,0,-4993.932124803694
,1/3/2024 2:55,35108.50115309043,30587.702188803858,93.98045335382233,3.6957938841717604,0,4520.798964286572
Gudhiyari Zone,1/3/2024 3:00,54829.208555860736,52770.89786882497,164.6703024777432,2.7141568447005295,0,2058.310687035766
Gudhiyari Zone,1/3/2024 3:05,25526.6661491409,22931.361053049404,99.56696102887199,3.998994364273253,0,2595.305096091495
Tatibandh Zone,1/3/2024 3:10,28346.62670629302,22930.68339848484,83.07372093402431,3.69725649376303,0,5415.943307808178
Mowa Zone,1/3/2024 3:15,49085.357376062275,45613.04197980392,132.8906058847516,2.6606106452767766,0,3472.315396258353
Devendra Nagar Zone,1/3/2024 3:20,44539.316469080055,49750.678898691935,155.92728710188732,3.496803509140283,0,-5211.36242961188
Shankar Nagar Zone,1/3/2024 3:25,20867.489568988258,19415.14737773789,67.7921726715884,3.9037137123080137,0,1452.342191250369
,1/3/2024 3:30,61215.131614992155,53578.331219422704,212.04396618856762,3.0537760495424204,0,7636.800395569451
Devendra Nagar Zone,1/3/2024 3:35,52234.07382695922,44388.305100621066,156.58903185711904,2.450094918442504,0,7845.768726338152
Pandri Zone,1/3/2024 3:40,53481.06272841741,53943.29060411295,206.76887129078378,3.737183911929064,0,-462.227875695542
Mowa Zone,1/3/2024 3:45,16054.513289918184,13793.545444498106,63.49747784018077,3.582661879060587,0,2260.9678454200784
Shankar Nagar Zone,1/3/2024 3:50,36584.45769679404,33436.05457081639,122.7057007886114,3.208401935687652,0,3148.4031259776457
Shankar Nagar Zone,1/3/2024 3:55,59652.70073523711,58770.87007645772,223.98989047062392,4.208305018872593,0,881.830658779385
Pandri Zone,1/3/2024 4:00,57502.019958621495,48646.89860545265,180.3534099282124,3.614138928850329,0,8855.121353168848
Mahadev Ghat Zone,1/3/2024 4:05,17039.860228441757,17546.316447997426,66.44948978573396,2.7703282955849935,0,-506.4562195556682
,1/3/2024 4:10,40156.999619354574,34934.04408285065,118.24981755795226,3.340629817328392,0,5222.955536503927
Mowa Zone,1/3/2024 4:15,36102.6611664068,30291.23414012936,121.10033445971362,3.916245900125396,0,5811.427026277437
Mahadev Ghat Zone,1/3/2024 4:20,52867.92431988329,50010.46203790412,193.86341043889263,2.7204896114344854,0,2857.4622819791693
Pandri Zone,1/3/2024 4:25,22482.77672365227,22194.499174278426,76.18893539727414,3.6335442705044905,0,288.2775493738445
Shankar Nagar Zone,1/3/2024 4:30,28658.732118407268,27227.042026177394,95.26740879324954,3.834281848380953,0,1431.6900922298737
Pandri Zone,1/3/2024 4:35,46421.47033190193,38376.1071622454,152.17357301832905,3.462580330972749,0,8045.363169656535
Mahadev Ghat Zone,1/3/2024 4:40,68708.4130359869,66117.02145231079,194.5193325908323,2.4065841321320813,1,2591.3915836761153
Telibandha Zone,1/3/2024 4:45,17895.585151613966,16814.127161487042,53.349235170063416,3.903390258944067,0,1081.4579901269244
Mahadev Ghat Zone,1/3/2024 4:50,32429.92633966138,33441.603483283274,124.81498619054146,2.9039011831866315,0,-1011.6771436218951
Gudhiyari Zone,1/3/2024 4:55,48289.68461094248,43668.27530266934,170.79667303863803,3.5729255474747865,0,4621.4093082731415
Mowa Zone,1/3/2024 5:00,57743.22482764511,50617.72039282538,217.96660694352212,2.9076450589434817,0,7125.504434819726
,1/3/2024 5:05,50769.05962904197,44568.87537257242,192.39217386421512,3.4183826040966423,0,6200.184256469554
Devendra Nagar Zone,1/3/2024 5:10,33196.42442591792,34667.45290902664,131.69677469244044,2.64387499335548,0,-1471.0284831087192
Shankar Nagar Zone,1/3/2024 5:15,19894.538876376122,20870.936719149377,72.11449764203539,3.6757330132426604,0,-976.3978427732545
,1/3/2024 5:20,37809.20949368824,38765.735443853526,130.96609188386643,2.9077942399340495,0,-956.5259501652836
Mowa Zone,1/3/2024 5:25,16429.994045399537,16863.476540427408,50.06429090890331,3.2943136737443055,0,-433.48249502787075
Mowa Zone,1/3/2024 5:30,38160.124980701985,36255.315537885144,146.40387648467885,3.8068859019115506,0,1904.8094428168406
Tatibandh Zone,1/3/2024 5:35,18077.07726853859,18300.480150232022,65.10901639504412,3.9920529262558824,0,-223.4028816934333
Mowa Zone,1/3/2024 5:40,18794.95645460837,16127.083420391291,58.61560517408491,3.4007907506305957,0,2667.87303421708
Telibandha Zone,1/3/2024 5:45,17745.56736891759,15512.774258023084,52.562953866242815,3.511503148527427,0,2232.793110894505
,1/3/2024 5:50,49578.21441726179,38533.52901569753,184.45530897308996,3.769306788393061,0,11044.68540156426
Tatibandh Zone,1/3/2024 5:55,51990.19553572046,52479.618827772094,167.3277498196605,2.5846032586155108,0,-489.42329205163696
Tatibandh Zone,1/3/2024 6:00,37666.09751648144,31987.369339175806,116.2940486802171,3.677898055009125,0,5678.728177305631
,1/3/2024 6:05,52043.630421921065,53295.17049369155,171.33068178119197,3.342492823425175,0,-1251.5400717704833
Mahadev Ghat Zone,1/3/2024 6:10,15898.6005545182,14052.973845206074,52.722714661241575,2.91653291395714,0,1845.626709312126
Gudhiyari Zone,1/3/2024 6:15,23392.581979633767,21847.86510017003,74.35220436688594,3.3809455662358556,0,1544.7168794637364
Pandri Zone,1/3/2024 6:20,24611.260656109105,21185.6327736004,77.48765275637602,3.1296325696845586,0,3425.6278825087065
Devendra Nagar Zone,1/3/2024 6:25,17278.118567140296,15328.68199608211,47.526299515249036,3.216923311529129,0,1949.436571058186
Telibandha Zone,1/3/2024 6:30,39747.69299258567,33911.44817758909,145.1108948440183,3.776970513550784,0,5836.2448149965785
Devendra Nagar Zone,1/3/2024 6:35,46100.64409719777,50973.600917876116,161.87683888316715,3.205262402394101,0,-4872.956820678344
Shankar Nagar Zone,1/3/2024 6:40,31711.027660619464,33141.615005654814,121.15960601586761,3.329526389109997,0,-1430.5873450353502
Pandri Zone,1/3/2024 6:45,56705.25634132036,49682.60257275502,214.76512386454664,3.951221428040646,0,7022.653768565338
