zone_id,latitude,longitude,Predicted_Leak,flowrate_lps,leak_pressure_psi,timestamp,usage_difference,water_consumed_litres,water_supplied_litres
Zone-10,21.24801,81.642648,0,0.138,10.73,2025-04-21 15:39:15,389.318,22615.164,23004.483
Zone-7,21.248688,81.602621,0,0.053,17.58,2025-02-09 02:19:42,357.169,6885.711,7242.88
Zone-9,21.273484,81.608696,0,0.069,16.03,2025-10-25 10:05:39,18.481,3593.564,3612.045
Zone-5,21.248714,81.608418,1,1.642,22.69,2025-03-20 20:54:36,3891.689,0.0,3891.689
Zone-12,21.238547,81.656862,1,3.7,33.18,2025-02-22 14:55:38,2594.418,0.0,2594.418
Zone-12,21.244019,81.653306,0,0.083,24.01,2025-02-20 22:55:35,206.91,8374.765,8581.675
Zone-11,21.25686,81.607091,0,0.06,16.74,2025-02-03 05:58:47,91.707,24729.082,24820.789
Zone-12,21.240749,81.651664,0,0.045,16.71,2025-08-11 21:48:22,108.541,13905.065,14013.606
Zone-3,21.276273,81.653382,1,0.609,27.15,2025-05-08 10:16:40,2224.594,14436.317,16660.911
Zone-8,21.244828,81.628795,0,0.023,27.25,2025-11-01 11:18:26,435.045,19407.327,19842.371
Zone-7,21.252147,81.600002,1,3.502,54.62,2025-05-10 00:29:19,4293.575,0.0,4293.575
Zone-2,21.232983,81.625845,0,5.602,57.48,2025-01-06 06:18:51,10940.937,0.0,10940.937
Zone-3,21.276401,81.650262,0,0.14,28.06,2025-10-26 17:03:39,833.058,10561.421,11394.479
Zone-7,21.248908,81.603798,0,0.02,12.21,2025-06-28 06:10:08,834.035,22772.719,23606.754
Zone-1,21.266721,81.635976,1,0.509,56.97,2025-10-04 00:56:25,802.289,2786.381,3588.67
Zone-11,21.259618,81.602583,0,0.14,26.73,2025-10-30 05:13:08,755.647,5739.299,6494.946
Zone-6,21.278666,81.621079,0,0.085,15.26,2025-09-16 19:01:26,339.248,3565.597,3904.845
Zone-5,21.255238,81.606136,0,0.044,29.88,2025-04-22 20:00:00,834.105,29717.853,30551.958
Zone-4,21.224224,81.641779,0,0.076,27.88,2025-09-22 05:14:46,299.007,9396.271,9695.278
Zone-8,21.228418,81.624682,1,4.173,46.9,2025-09-23 03:35:00,5631.968,0.0,5631.968
Zone-5,21.254839,81.615336,0,0.011,20.8,2025-03-25 22:34:10,45.564,3555.953,3601.518
Zone-2,21.243073,81.622121,0,0.131,27.85,2025-07-06 05:09:49,1129.943,28413.562,29543.505
Zone-3,21.276488,81.648301,0,0.053,21.99,2025-02-10 21:26:54,165.854,3804.57,3970.424
Zone-12,21.232482,81.647812,0,0.091,21.52,2025-08-12 22:45:29,-320.309,32351.224,32030.915
Zone-11,21.258237,81.595109,0,0.084,20.91,2025-07-29 11:30:05,618.557,9655.323,10273.88
Zone-7,21.249072,81.60462,0,0.089,13.09,2025-04-26 21:41:52,433.821,7388.787,7822.607
Zone-5,21.255378,81.617797,0,0.031,15.94,2025-07-01 20:07:08,104.3,1761.968,1866.269
Zone-12,21.238182,81.654125,0,0.148,23.69,2025-06-04 08:48:47,863.329,4686.349,5549.678
Zone-9,21.267832,81.615314,0,0.116,19.54,2025-04-09 06:43:27,839.099,19455.005,20294.104
Zone-8,21.237476,81.628498,0,0.118,20.65,2025-06-28 23:14:15,365.662,7979.571,8345.233
Zone-8,21.235712,81.626107,0,0.044,27.06,2025-08-05 21:06:05,97.568,3947.194,4044.762
Zone-4,21.232191,81.635529,0,0.103,11.13,2025-02-23 18:02:08,329.192,11521.743,11850.935
Zone-8,21.234843,81.622981,0,0.066,16.68,2025-06-21 17:40:40,72.715,5208.625,5281.34
Zone-6,21.277373,81.614578,0,0.104,26.35,2025-10-01 14:46:12,848.012,10294.858,11142.87
Zone-11,21.26496,81.602803,0,0.029,10.98,2025-09-12 01:46:25,-81.916,8273.539,8191.623
Zone-7,21.250082,81.605795,1,0.137,29.0,2025-02-15 07:31:12,76.527,1245.421,1321.948
Zone-11,21.256399,81.600521,0,0.138,27.77,2025-08-31 08:10:39,106.212,2686.27,2792.482
Zone-7,21.246144,81.597722,0,0.145,25.55,2025-04-01 10:03:39,506.904,1035.203,1542.107
Zone-7,21.256393,81.607934,0,0.138,29.37,2025-08-17 16:40:41,534.724,1102.719,1637.443
Zone-11,21.253192,81.597755,1,3.163,48.91,2025-05-10 23:09:28,3604.845,800.511,4405.356
Zone-3,21.281987,81.640761,0,0.058,26.41,2025-09-06 17:41:44,980.712,16797.03,17777.742
Zone-11,21.260139,81.592126,0,0.082,11.75,2025-02-07 17:38:00,-162.661,24512.076,24349.414
Zone-7,21.242819,81.610542,0,0.138,13.03,2025-03-04 11:44:18,796.775,5279.342,6076.117
Zone-7,21.253912,81.602575,0,0.103,10.77,2025-03-11 10:38:49,538.428,8564.985,9103.413
Zone-2,21.242421,81.623187,0,0.08,20.69,2025-10-09 07:01:47,304.599,4615.207,4919.806
Zone-12,21.242156,81.655606,0,0.076,28.26,2025-08-15 16:06:23,86.929,533.906,620.834
Zone-10,21.251192,81.642486,0,0.101,29.41,2025-02-07 02:50:32,272.546,21022.813,21295.36
Zone-9,21.274169,81.613015,0,0.043,13.63,2025-02-14 17:38:31,41.057,1928.808,1969.865
Zone-4,21.23463,81.642647,0,0.014,24.33,2025-02-16 20:53:38,59.572,4996.43,5056.002
Zone-8,21.241205,81.633078,0,0.011,11.15,2025-03-06 15:46:03,-170.105,17180.646,17010.54
Zone-12,21.246868,81.659478,1,0.075,25.83,2025-07-27 10:04:22,160.431,13532.663,13693.095
Zone-11,21.252349,81.60145,0,0.123,29.0,2025-03-04 03:08:25,594.114,27633.099,28227.213
Zone-12,21.239088,81.647194,0,0.007,22.12,2025-05-10 05:55:52,-112.633,11375.937,11263.304
Zone-9,21.268185,81.609642,0,0.039,10.68,2025-08-27 14:49:51,352.394,4473.415,4825.809
Zone-6,21.272142,81.614075,0,0.106,13.55,2025-10-13 03:14:15,373.061,3933.988,4307.049
Zone-10,21.241472,81.639229,0,0.018,26.66,2025-01-16 08:36:35,-51.867,5238.526,5186.66
Zone-1,21.257787,81.633069,0,0.122,27.07,2025-06-03 23:13:07,541.736,3619.539,4161.275
Zone-1,21.269728,81.63095,1,3.572,49.2,2025-10-17 21:50:59,6931.165,1951.174,8882.339
Zone-7,21.24905,81.620227,0,0.124,15.51,2025-08-02 18:45:44,177.493,3388.006,3565.499
Zone-11,21.252544,81.596637,0,0.105,17.04,2025-04-13 17:18:36,586.182,10274.582,10860.764
Zone-2,21.25092,81.619013,0,0.066,29.01,2025-03-14 23:41:15,192.114,17899.191,18091.305
Zone-2,21.243961,81.612253,0,0.114,21.29,2025-03-30 12:43:01,403.572,6642.409,7045.981
Zone-9,21.273046,81.61169,0,0.066,22.38,2025-10-17 03:58:23,195.285,3519.744,3715.029
Zone-6,21.273977,81.622542,1,3.026,49.46,2025-07-19 02:16:27,3502.14,0.0,3502.14
Zone-8,21.230578,81.631951,0,0.125,20.46,2025-03-12 16:13:00,153.845,16252.726,16406.571
Zone-2,21.244346,81.617481,0,0.135,26.03,2025-06-25 20:15:47,297.019,5371.515,5668.534
Zone-2,21.240746,81.615923,0,0.096,23.99,2025-05-12 02:36:23,196.064,5037.384,5233.448
Zone-8,21.243216,81.634833,0,0.111,12.83,2025-04-25 00:02:17,406.737,10853.844,11260.58
Zone-1,21.263125,81.633608,0,0.03,12.2,2025-09-14 19:12:12,156.358,7785.734,7942.092
Zone-7,21.256556,81.606038,0,0.025,27.79,2025-07-05 05:31:28,281.81,6937.493,7219.303
Zone-11,21.253987,81.600194,0,0.142,22.37,2025-09-28 10:07:46,568.295,13586.851,14155.146
Zone-4,21.236309,81.637978,0,0.096,20.86,2025-01-02 08:55:44,984.235,18367.598,19351.832
Zone-9,21.269298,81.610412,0,0.137,17.77,2025-01-05 16:28:21,353.749,2725.123,3078.873
Zone-1,21.266774,81.630064,0,0.096,24.75,2025-03-18 03:39:40,-119.729,26346.243,26226.514
Zone-5,21.255671,81.613421,0,0.07,20.23,2025-01-31 16:32:03,644.308,15252.897,15897.205
Zone-4,21.232379,81.640339,0,0.064,16.63,2025-07-06 00:41:39,-75.952,14157.978,14082.026
Zone-10,21.24577,81.644424,0,0.121,27.77,2025-01-22 08:54:14,899.416,13806.551,14705.967
Zone-12,21.241431,81.654567,0,0.079,15.87,2025-01-04 06:35:10,-17.345,4019.174,4001.83
Zone-11,21.263006,81.603134,0,0.149,26.39,2025-03-31 18:34:12,687.446,15425.347,16112.793
Zone-2,21.255079,81.617978,0,0.114,19.71,2025-07-28 03:10:43,332.462,7217.285,7549.746
Zone-10,21.243973,81.647066,0,0.039,10.03,2025-03-24 09:36:57,254.449,16484.737,16739.187
Zone-11,21.25919,81.600244,0,0.096,19.17,2025-05-06 22:32:02,373.452,21402.581,21776.034
Zone-1,21.26854,81.641505,0,0.116,11.23,2025-08-02 23:38:21,146.144,577.19,723.334
Zone-6,21.276937,81.616895,0,0.051,13.94,2025-01-21 05:29:26,-124.958,21500.449,21375.491
Zone-11,21.259718,81.60441,0,0.108,10.52,2025-04-06 12:01:47,385.534,17741.667,18127.201
Zone-12,21.243652,81.662329,0,0.009,16.22,2025-07-28 07:10:31,-75.05,35731.954,35656.904
Zone-8,21.23546,81.634035,0,0.129,26.32,2025-03-13 00:29:21,807.49,3832.304,4639.795
Zone-2,21.243905,81.6256,0,0.078,14.57,2025-03-01 21:30:11,240.152,3952.78,4192.931
Zone-1,21.25967,81.634526,1,1.763,63.67,2025-11-06 02:08:51,11992.395,6467.27,18459.665
Zone-7,21.250604,81.608061,1,3.675,25.07,2025-08-24 11:17:24,16858.14,0.0,16858.14
Zone-3,21.273319,81.64989,1,0.013,19.79,2025-09-14 00:57:41,-44.035,5208.107,5164.072
Zone-12,21.237546,81.653098,0,0.018,24.96,2025-07-23 08:33:58,-132.871,13419.946,13287.075
Zone-4,21.231344,81.636635,0,0.098,18.92,2025-10-01 15:54:27,418.798,1732.143,2150.942
Zone-10,21.237909,81.649705,0,0.101,13.46,2025-06-05 17:05:17,638.753,7693.621,8332.373
Zone-3,21.276095,81.646854,0,0.003,25.79,2025-08-11 05:49:54,553.438,24628.568,25182.006
Zone-7,21.251353,81.605903,1,5.617,56.74,2025-04-13 01:29:55,1963.983,0.0,1963.983
Zone-6,21.280979,81.629185,0,0.105,20.72,2025-03-19 22:23:26,395.89,11284.388,11680.277
Zone-7,21.250356,81.595699,0,0.105,10.38,2025-04-21 03:27:00,891.861,17820.222,18712.082
Zone-4,21.231821,81.640678,0,0.05,29.15,2025-04-17 09:39:19,239.546,4807.918,5047.464
Zone-7,21.246884,81.602528,0,0.108,28.27,2025-02-13 02:05:47,-120.07,12127.071,12007.001
Zone-3,21.281747,81.646239,0,0.002,28.53,2025-09-24 03:36:28,-144.242,14568.451,14424.209
Zone-7,21.25024,81.603958,1,0.04,28.11,2025-05-18 23:42:12,18.944,5977.808,5996.751
Zone-7,21.255112,81.603509,0,0.148,29.04,2025-05-16 10:12:19,1113.215,16658.763,17771.977
Zone-10,21.244144,81.64313,0,0.139,25.08,2025-07-09 21:43:23,-119.918,12111.704,11991.787
Zone-10,21.248504,81.650891,1,3.821,35.66,2025-04-23 02:02:44,16545.534,3339.122,19884.655
Zone-12,21.23614,81.654728,0,0.084,14.57,2025-10-18 23:33:22,95.61,2174.558,2270.168
Zone-7,21.247481,81.605386,0,0.043,28.08,2025-04-03 06:33:01,819.512,13103.109,13922.621
Zone-7,21.24971,81.6016,0,0.143,29.81,2025-02-04 16:37:33,1278.225,23278.603,24556.828
Zone-11,21.258669,81.596149,0,0.036,20.35,2025-07-23 19:39:26,157.967,27099.965,27257.932
Zone-11,21.257721,81.598569,0,0.055,22.82,2025-06-07 18:09:13,6.45,8694.766,8701.216
Zone-7,21.253986,81.602081,0,0.054,16.88,2025-07-07 15:49:32,76.807,3390.431,3467.238
Zone-8,21.241003,81.633401,0,0.127,26.11,2025-07-30 23:09:30,587.012,8455.475,9042.487
Zone-3,21.272598,81.649559,0,0.023,10.77,2025-01-13 02:15:05,-21.78,8741.155,8719.376
Zone-6,21.275852,81.622975,1,0.024,11.67,2025-09-30 23:04:58,6.534,5278.096,5284.63
Zone-11,21.254719,81.607326,0,0.148,13.01,2025-06-13 22:48:57,956.75,24727.069,25683.819
Zone-5,21.256439,81.613005,0,0.078,12.25,2025-02-02 13:46:22,209.161,31759.033,31968.194
Zone-11,21.255915,81.595513,0,0.008,22.99,2025-08-13 01:24:44,-334.333,33767.625,33433.292
Zone-1,21.267221,81.627041,0,0.119,14.33,2025-05-14 03:34:29,181.101,994.782,1175.883
Zone-5,21.25022,81.615214,0,0.102,20.76,2025-01-15 12:19:42,562.017,5456.583,6018.6
Zone-2,21.245754,81.617433,0,0.081,24.96,2025-02-25 01:05:34,164.822,3160.997,3325.818
Zone-7,21.250378,81.59888,0,0.032,21.77,2025-01-26 14:47:08,611.674,16284.067,16895.74
Zone-9,21.269338,81.620773,0,0.04,21.49,2025-02-15 02:55:16,17.37,162.893,180.264
Zone-11,21.260098,81.597398,0,0.0,11.54,2025-08-26 11:51:17,-5.503,4373.264,4367.761
Zone-8,21.236734,81.63267,0,0.038,12.02,2025-03-02 08:18:18,724.665,11639.464,12364.129
Zone-12,21.240889,81.660115,0,0.13,12.06,2025-03-03 12:11:29,597.472,12424.447,13021.919
Zone-5,21.255237,81.607077,1,0.041,11.66,2025-07-08 17:09:15,13.288,1375.602,1388.89
Zone-10,21.245883,81.643592,0,0.011,26.42,2025-07-28 10:02:06,27.461,1222.454,1249.915
Zone-5,21.249527,81.620212,0,0.125,16.92,2025-08-09 16:25:59,553.164,4403.734,4956.898
Zone-3,21.279823,81.645253,1,0.096,21.07,2025-03-19 07:21:14,841.658,19262.933,20104.591
Zone-9,21.275756,81.610665,0,0.04,28.73,2025-06-11 05:48:03,158.106,15342.48,15500.586
Zone-2,21.250508,81.613534,1,7.608,20.98,2025-02-21 02:05:47,4146.418,0.0,4146.418
Zone-2,21.249661,81.620261,0,0.113,14.3,2025-11-04 14:07:54,1049.526,11016.466,12065.992
Zone-2,21.239758,81.620862,0,0.129,28.62,2025-07-08 11:58:44,0.389,10586.993,10587.382
Zone-11,21.257384,81.605756,1,7.361,23.33,2025-11-02 19:13:52,6276.476,0.0,6276.476
Zone-5,21.251698,81.613714,0,0.013,24.02,2025-02-24 05:26:56,-33.175,3350.7,3317.525
Zone-9,21.270445,81.614919,0,0.091,23.91,2025-01-30 20:24:29,1059.567,26838.434,27898.001
Zone-12,21.233301,81.649744,0,0.069,14.39,2025-07-07 16:39:18,483.294,5934.025,6417.319
Zone-8,21.232259,81.629394,0,0.05,11.13,2025-04-05 16:58:19,1240.427,25206.187,26446.614
Zone-6,21.285946,81.623289,0,0.037,13.85,2025-07-14 04:20:47,110.078,2839.149,2949.227
Zone-12,21.240922,81.652288,0,0.06,23.11,2025-04-30 22:40:21,-133.856,13519.483,13385.626
Zone-2,21.237618,81.612449,0,0.084,24.82,2025-07-15 22:44:15,887.041,17270.009,18157.05
Zone-2,21.242327,81.615719,0,0.008,12.48,2025-10-09 12:02:03,-73.986,7472.565,7398.579
Zone-7,21.242593,81.602813,0,0.034,27.75,2025-09-01 07:30:15,192.725,20269.177,20461.902
Zone-6,21.277135,81.621537,0,0.07,19.95,2025-03-27 21:42:55,116.435,1953.885,2070.321
Zone-4,21.229461,81.640245,0,6.096,33.38,2025-11-03 11:46:11,5292.678,0.0,5292.678
Zone-2,21.237219,81.623614,0,0.077,24.77,2025-03-05 20:05:09,233.16,3674.538,3907.698
Zone-1,21.266341,81.628699,0,0.131,11.66,2025-07-02 15:01:28,142.529,6964.867,7107.395
Zone-5,21.254099,81.611627,0,0.054,24.11,2025-07-10 15:00:28,494.937,5977.87,6472.807
Zone-9,21.275788,81.615088,1,5.069,53.24,2025-07-07 08:55:31,6616.875,0.0,6616.875
Zone-3,21.276869,81.646823,0,0.019,21.31,2025-09-11 19:22:45,153.038,4201.569,4354.607
Zone-7,21.250053,81.601925,0,0.123,21.08,2025-03-10 06:28:10,110.069,1586.715,1696.784
Zone-1,21.267126,81.623569,0,3.823,55.25,2025-05-29 15:56:43,14546.082,257.351,14803.433
Zone-3,21.268121,81.646187,0,0.02,24.85,2025-10-06 01:15:57,128.173,3367.448,3495.621
Zone-9,21.269491,81.614579,0,0.046,16.47,2025-01-29 09:45:24,249.111,11405.826,11654.938
Zone-1,21.263901,81.631885,0,0.003,17.09,2025-10-09 08:46:48,-64.43,10729.576,10665.146
Zone-4,21.231723,81.638292,0,0.136,11.13,2025-07-12 23:55:32,1401.966,23943.849,25345.815
Zone-9,21.263283,81.6139,0,0.056,13.99,2025-09-16 15:38:36,131.644,3018.02,3149.664
Zone-7,21.245749,81.609058,0,0.13,17.09,2025-08-29 20:46:57,686.139,448.261,1134.4
Zone-8,21.23564,81.632007,0,0.113,12.03,2025-08-10 07:23:01,441.072,17949.2,18390.272
Zone-2,21.248184,81.61793,0,0.072,10.85,2025-06-30 14:59:30,202.332,5070.01,5272.342
Zone-11,21.263149,81.601838,0,0.037,22.01,2025-06-22 05:04:46,296.376,7645.52,7941.896
Zone-10,21.247449,81.649813,0,0.036,10.0,2025-06-11 00:39:04,16.622,8770.464,8787.086
Zone-10,21.249774,81.644514,0,0.024,28.99,2025-02-05 16:57:17,38.288,5140.6,5178.888
Zone-7,21.253454,81.604938,0,0.006,22.67,2025-02-28 19:26:29,68.236,9582.778,9651.014
Zone-10,21.254206,81.649306,0,0.09,21.26,2025-07-06 17:47:38,163.885,3790.472,3954.357
Zone-5,21.256757,81.608457,0,0.125,18.99,2025-01-16 15:27:24,297.681,19393.709,19691.391
Zone-11,21.259995,81.602509,0,0.013,29.78,2025-04-29 06:36:46,40.192,15641.804,15681.996
Zone-10,21.246055,81.645964,0,0.003,25.7,2025-09-21 03:04:58,177.483,27108.699,27286.183
Zone-10,21.252506,81.645332,0,0.074,19.86,2025-07-14 07:22:22,553.026,5334.179,5887.204
Zone-10,21.245273,81.651802,0,0.146,27.47,2025-02-03 11:35:11,170.124,2482.981,2653.104
Zone-12,21.241178,81.657582,0,0.119,23.3,2025-05-26 04:48:08,495.969,20810.623,21306.592
Zone-12,21.237699,81.654952,1,7.602,37.5,2025-05-14 10:20:35,6378.711,0.0,6378.711
Zone-3,21.271662,81.65085,0,0.08,16.33,2025-02-24 07:43:26,351.651,17363.212,17714.863
Zone-9,21.266182,81.612073,0,0.133,14.43,2025-04-23 11:56:07,820.813,11082.042,11902.855
Zone-9,21.269835,81.618636,0,0.114,14.54,2025-06-23 11:59:34,488.749,4167.672,4656.421
Zone-6,21.287008,81.619642,0,0.113,13.33,2025-08-15 22:18:54,1100.905,15759.011,16859.916
Zone-12,21.24091,81.660229,0,0.135,22.66,2025-06-28 10:09:00,731.851,13338.248,14070.099
Zone-9,21.277683,81.610192,0,0.127,13.26,2025-10-31 13:50:18,376.826,12328.603,12705.429
Zone-10,21.24528,81.649699,0,0.038,20.08,2025-01-12 05:48:59,190.11,6420.267,6610.377
Zone-2,21.249553,81.619092,0,0.054,25.88,2025-07-01 21:09:53,250.956,4604.705,4855.661
Zone-12,21.238089,81.656209,0,0.09,19.08,2025-09-29 15:15:57,654.879,13135.355,13790.234
Zone-5,21.263123,81.617779,0,0.142,28.59,2025-04-21 02:14:47,319.064,1269.208,1588.272
Zone-7,21.253443,81.601573,0,0.048,14.98,2025-01-04 20:34:06,64.506,12188.783,12253.289
Zone-7,21.248872,81.60991,0,0.075,25.65,2025-07-11 17:51:04,637.298,8171.64,8808.937
Zone-1,21.262535,81.635885,0,0.02,14.84,2025-03-15 08:51:41,-67.457,6813.165,6745.708
Zone-6,21.272083,81.618924,0,0.13,23.46,2025-01-08 01:55:15,469.492,12221.512,12691.005
Zone-7,21.254432,81.606224,0,0.029,19.62,2025-07-06 20:53:21,151.18,9682.047,9833.228
Zone-3,21.276126,81.648273,0,0.058,16.79,2025-05-25 02:09:42,-95.639,9659.493,9563.854
Zone-8,21.235133,81.612138,0,0.087,12.07,2025-04-19 09:47:27,161.316,6967.933,7129.249
Zone-6,21.280639,81.619372,0,0.084,17.77,2025-10-25 18:32:35,877.971,9460.974,10338.945
Zone-8,21.234122,81.625967,0,0.021,20.26,2025-01-22 14:33:47,107.411,6030.659,6138.07
Zone-4,21.232122,81.638407,0,0.096,28.77,2025-07-24 08:27:54,505.584,16981.473,17487.057
Zone-9,21.265515,81.615521,0,0.131,28.48,2025-08-15 19:34:18,673.622,14570.262,15243.883
Zone-12,21.239561,81.655531,1,1.556,75.04,2025-02-06 04:08:35,10455.87,17379.19,27835.06
Zone-9,21.264998,81.612918,0,0.053,29.08,2025-05-16 19:59:54,410.301,15399.037,15809.338
Zone-7,21.247245,81.59733,0,0.13,20.45,2025-07-28 14:37:11,-169.234,17092.648,16923.414
Zone-6,21.281947,81.620789,0,0.05,13.4,2025-10-01 10:15:24,49.288,5276.842,5326.13
Zone-7,21.25489,81.611484,0,0.079,25.79,2025-02-17 16:13:34,182.598,6996.1,7178.698
Zone-11,21.268462,81.604423,0,0.1,16.21,2025-04-28 00:47:31,529.011,6418.862,6947.873
Zone-4,21.22665,81.640568,0,0.089,15.03,2025-02-23 14:12:01,257.144,18517.306,18774.45
Zone-8,21.23558,81.630096,0,0.034,21.94,2025-01-29 18:29:45,404.356,22279.291,22683.648
Zone-6,21.277879,81.624346,0,0.045,27.94,2025-01-03 06:54:32,56.032,10574.42,10630.452
Zone-12,21.235997,81.65158,0,0.077,23.45,2025-04-02 18:29:58,163.475,2059.68,2223.155
Zone-12,21.239284,81.654968,0,0.058,10.98,2025-05-05 21:53:54,436.94,9551.309,9988.249
Zone-6,21.283697,81.615832,0,0.108,26.02,2025-09-22 21:38:31,109.821,16199.874,16309.695
Zone-4,21.233254,81.634574,0,7.723,65.82,2025-09-16 18:38:59,18625.474,0.0,18625.474
Zone-4,21.232977,81.641506,0,0.132,28.5,2025-10-08 21:58:44,1277.989,29618.83,30896.819
Zone-5,21.253976,81.619518,0,0.112,10.11,2025-08-09 07:10:07,180.755,2668.062,2848.817
Zone-11,21.260587,81.587536,1,7.619,35.66,2025-10-19 17:05:50,16836.263,0.0,16836.263
Zone-4,21.233036,81.641792,0,0.017,26.77,2025-08-16 23:34:23,124.027,6305.709,6429.737
Zone-6,21.273341,81.625371,0,0.031,17.76,2025-09-08 07:52:24,186.605,8260.591,8447.197
Zone-11,21.264118,81.60793,0,0.021,26.98,2025-07-10 16:31:11,-3.361,15488.467,15485.106
Zone-2,21.249054,81.606863,0,0.027,27.24,2025-10-02 21:33:20,809.489,14955.166,15764.654
Zone-5,21.256967,81.618054,0,0.002,26.87,2025-03-11 20:00:19,13.165,3464.762,3477.927
Zone-3,21.280245,81.648103,0,0.058,26.59,2025-06-11 03:00:14,807.201,26032.473,26839.674
Zone-11,21.258172,81.600902,0,0.087,28.67,2025-01-22 04:37:16,235.703,14100.949,14336.653
Zone-10,21.248687,81.644115,0,0.089,22.53,2025-05-12 13:16:31,400.739,6072.787,6473.527
Zone-2,21.240235,81.612599,0,0.103,12.84,2025-01-09 13:23:46,778.439,9273.147,10051.586
Zone-7,21.250421,81.605602,0,5.592,63.51,2025-04-09 19:42:47,2114.305,0.0,2114.305
Zone-10,21.245834,81.636833,1,3.477,27.96,2025-08-08 12:17:48,4108.506,0.0,4108.506
Zone-11,21.256597,81.597085,0,0.038,15.06,2025-03-05 17:40:37,268.221,15421.762,15689.983
Zone-6,21.279003,81.625752,0,0.105,11.77,2025-11-01 19:39:57,394.009,2322.941,2716.949
Zone-7,21.256315,81.607819,0,0.103,13.06,2025-05-04 09:57:17,307.727,14292.955,14600.682
Zone-9,21.266263,81.615924,0,0.031,16.81,2025-06-05 21:11:55,-225.893,22815.198,22589.305
Zone-3,21.278646,81.642316,0,0.036,15.07,2025-09-07 10:08:15,-3.683,7734.945,7731.262
Zone-2,21.24099,81.61413,0,0.079,17.69,2025-05-13 21:05:13,54.547,1372.062,1426.61
Zone-6,21.278568,81.621396,0,0.098,11.9,2025-04-27 05:15:42,199.865,7284.88,7484.745
Zone-3,21.278794,81.643856,1,7.636,37.84,2025-07-09 08:17:41,11016.783,0.0,11016.783
Zone-4,21.230825,81.638052,0,0.002,16.64,2025-06-08 03:06:10,-236.226,23858.792,23622.567
Zone-4,21.229889,81.63723,0,0.014,16.06,2025-03-25 10:17:37,58.681,4698.983,4757.664
Zone-3,21.276826,81.652815,0,0.123,15.71,2025-03-27 00:42:56,357.082,6370.14,6727.222
Zone-12,21.232246,81.655508,0,0.015,13.95,2025-05-06 02:09:32,197.868,6807.139,7005.007
Zone-5,21.254723,81.616061,0,0.005,10.38,2025-01-25 00:48:33,-28.198,8058.338,8030.14
Zone-2,21.242826,81.619068,0,0.084,15.57,2025-04-14 09:41:45,786.66,20973.222,21759.882
Zone-5,21.259454,81.623285,0,0.119,11.2,2025-06-22 01:06:03,784.867,6433.307,7218.174
Zone-3,21.270882,81.649908,0,0.089,16.9,2025-05-09 13:02:49,437.937,24668.251,25106.188
Zone-7,21.250761,81.603482,0,0.089,14.67,2025-09-19 08:36:22,-173.828,17556.63,17382.802
Zone-4,21.221513,81.637569,0,0.107,26.52,2025-03-19 08:01:31,99.201,4642.88,4742.08
Zone-7,21.248885,81.604082,0,0.048,19.98,2025-10-06 15:03:03,287.933,1592.736,1880.668
Zone-12,21.240806,81.655655,0,0.077,28.65,2025-10-23 11:58:14,28.102,11803.062,11831.164
Zone-12,21.23519,81.660997,0,0.13,16.43,2025-09-28 14:18:15,509.757,20957.758,21467.515
Zone-5,21.261718,81.613798,0,0.034,17.05,2025-05-15 19:50:35,226.41,4452.083,4678.493
Zone-6,21.275294,81.617383,0,0.0,11.27,2025-08-23 17:47:28,-200.002,20200.165,20000.164
Zone-4,21.232148,81.640207,0,0.021,22.45,2025-02-19 00:27:53,126.535,2507.967,2634.502
Zone-9,21.267855,81.608944,0,0.046,28.52,2025-05-23 02:02:21,325.7,22421.786,22747.486
Zone-4,21.228104,81.64366,0,0.054,15.74,2025-10-09 13:42:46,-287.676,29055.318,28767.642
Zone-6,21.28481,81.61328,0,0.079,18.22,2025-06-01 21:38:04,331.034,3594.824,3925.857
Zone-1,21.262824,81.632997,0,0.084,12.86,2025-11-04 01:21:46,407.86,17919.783,18327.644
Zone-8,21.232068,81.627039,0,0.071,17.83,2025-02-05 07:38:15,-203.186,22171.554,21968.368
Zone-3,21.276142,81.649083,0,0.08,22.26,2025-02-12 18:43:52,113.386,4141.471,4254.857
Zone-2,21.233783,81.617848,0,0.146,11.98,2025-05-08 17:01:25,746.817,5216.569,5963.386
Zone-6,21.282001,81.623413,0,0.079,14.64,2025-09-24 00:21:23,698.008,4121.939,4819.947
Zone-10,21.244159,81.643526,0,0.141,13.27,2025-07-30 05:47:00,181.261,15271.293,15452.553
Zone-5,21.25004,81.617918,1,7.124,53.6,2025-10-31 10:08:26,4506.168,0.0,4506.168
Zone-6,21.275769,81.621043,1,7.317,32.9,2025-09-28 10:03:53,2721.397,0.0,2721.397
Zone-12,21.243176,81.655854,0,0.011,18.57,2025-01-27 15:33:30,-44.861,4530.925,4486.065
Zone-9,21.274212,81.604521,0,0.127,22.57,2025-07-19 10:03:07,178.469,2042.039,2220.508
Zone-3,21.275651,81.649166,0,0.024,19.54,2025-05-01 19:05:34,34.821,2104.562,2139.383
Zone-10,21.237256,81.645897,0,0.088,24.47,2025-08-28 12:28:42,334.39,3280.032,3614.422
Zone-3,21.272177,81.647958,0,0.092,22.68,2025-04-07 23:09:38,316.717,4830.902,5147.619
Zone-11,21.259399,81.604064,0,0.089,29.14,2025-11-01 04:56:15,462.184,5397.227,5859.411
Zone-8,21.241304,81.629809,0,0.03,21.51,2025-02-22 02:50:02,242.952,5982.905,6225.857
